m,L,v0,E,A,D: 1.09777,3,0.936226,0.529282,0.77944,-16954.8,
0.00000000,0.00000000
0.01000000,0.03043056
0.02000000,0.06081471
0.03000000,0.09110614
0.04000000,0.12125864
0.05000000,0.15122625
0.06000000,0.18096326
0.07000000,0.21042433
0.08000000,0.23956454
0.09000000,0.26833946
0.10000000,0.29670521
0.11000000,0.32461854
0.12000000,0.35203687
0.13000000,0.37891842
0.14000000,0.40522218
0.15000000,0.43090804
0.16000000,0.45593685
0.17000000,0.48027043
0.18000000,0.50387168
0.19000000,0.52670462
0.20000000,0.54873442
0.21000000,0.56992750
0.22000000,0.59025154
0.23000000,0.60967555
0.24000000,0.62816991
0.25000000,0.64570642
0.26000000,0.66225834
0.27000000,0.67780043
0.28000000,0.69230900
0.29000000,0.70576191
0.30000000,0.71813866
0.31000000,0.72942038
0.32000000,0.73958985
0.33000000,0.74863158
0.34000000,0.75653178
0.35000000,0.76327839
0.36000000,0.76886115
0.37000000,0.77327152
0.38000000,0.77650279
0.39000000,0.77855002
0.40000000,0.77941011
0.41000000,0.77908173
0.42000000,0.77756538
0.43000000,0.77486338
0.44000000,0.77097986
0.45000000,0.76592072
0.46000000,0.75969369
0.47000000,0.75230825
0.48000000,0.74377568
0.49000000,0.73410898
0.50000000,0.72332289
0.51000000,0.71143386
0.52000000,0.69846002
0.53000000,0.68442114
0.54000000,0.66933865
0.55000000,0.65323553
0.56000000,0.63613634
0.57000000,0.61806715
0.58000000,0.59905552
0.59000000,0.57913043
0.60000000,0.55832227
0.61000000,0.53666276
0.62000000,0.51418494
0.63000000,0.49092308
0.64000000,0.46691264
0.65000000,0.44219025
0.66000000,0.41679359
0.67000000,0.39076139
0.68000000,0.36413335
0.69000000,0.33695007
0.70000000,0.30925300
0.71000000,0.28108437
0.72000000,0.25248714
0.73000000,0.22350491
0.74000000,0.19418188
0.75000000,0.16456275
0.76000000,0.13469269
0.77000000,0.10461724
0.78000000,0.07438228
0.79000000,0.04403389
0.80000000,0.01361836
0.81000000,-0.01681793
0.82000000,-0.04722858
0.83000000,-0.07756722
0.84000000,-0.10778758
0.85000000,-0.13784358
0.86000000,-0.16768939
0.87000000,-0.19727951
0.88000000,-0.22656881
0.89000000,-0.25551263
0.90000000,-0.28406684
0.91000000,-0.31218790
0.92000000,-0.33983292
0.93000000,-0.36695976
0.94000000,-0.39352705
0.95000000,-0.41949428
0.96000000,-0.44482186
0.97000000,-0.46947115
0.98000000,-0.49340459
