m,L,v0,E,A,D: 1.09777,2,0.936226,0.0710916,0.953399,5702.97,
0.00000000,0.00000000
0.01000000,0.01364467
0.02000000,0.02728655
0.03000000,0.04092284
0.04000000,0.05455075
0.05000000,0.06816748
0.06000000,0.08177025
0.07000000,0.09535628
0.08000000,0.10892277
0.09000000,0.12246694
0.10000000,0.13598604
0.11000000,0.14947728
0.12000000,0.16293790
0.13000000,0.17636514
0.14000000,0.18975626
0.15000000,0.20310852
0.16000000,0.21641917
0.17000000,0.22968549
0.18000000,0.24290476
0.19000000,0.25607428
0.20000000,0.26919134
0.21000000,0.28225327
0.22000000,0.29525738
0.23000000,0.30820101
0.24000000,0.32108152
0.25000000,0.33389625
0.26000000,0.34664260
0.27000000,0.35931793
0.28000000,0.37191967
0.29000000,0.38444523
0.30000000,0.39689204
0.31000000,0.40925756
0.32000000,0.42153924
0.33000000,0.43373458
0.34000000,0.44584108
0.35000000,0.45785626
0.36000000,0.46977765
0.37000000,0.48160281
0.38000000,0.49332933
0.39000000,0.50495480
0.40000000,0.51647683
0.41000000,0.52789308
0.42000000,0.53920119
0.43000000,0.55039886
0.44000000,0.56148379
0.45000000,0.57245371
0.46000000,0.58330638
0.47000000,0.59403956
0.48000000,0.60465106
0.49000000,0.61513871
0.50000000,0.62550036
0.51000000,0.63573389
0.52000000,0.64583720
0.53000000,0.65580822
0.54000000,0.66564491
0.55000000,0.67534526
0.56000000,0.68490727
0.57000000,0.69432899
0.58000000,0.70360849
0.59000000,0.71274387
0.60000000,0.72173325
0.61000000,0.73057480
0.62000000,0.73926670
0.63000000,0.74780718
0.64000000,0.75619449
0.65000000,0.76442689
0.66000000,0.77250273
0.67000000,0.78042032
0.68000000,0.78817806
0.69000000,0.79577436
0.70000000,0.80320766
0.71000000,0.81047643
0.72000000,0.81757919
0.73000000,0.82451448
0.74000000,0.83128089
0.75000000,0.83787703
0.76000000,0.84430153
0.77000000,0.85055310
0.78000000,0.85663045
0.79000000,0.86253233
0.80000000,0.86825754
0.81000000,0.87380490
0.82000000,0.87917328
0.83000000,0.88436157
0.84000000,0.88936872
0.85000000,0.89419369
0.86000000,0.89883551
0.87000000,0.90329321
0.88000000,0.90756589
0.89000000,0.91165268
0.90000000,0.91555272
0.91000000,0.91926523
0.92000000,0.92278945
0.93000000,0.92612465
0.94000000,0.92927014
0.95000000,0.93222530
0.96000000,0.93498950
0.97000000,0.93756218
0.98000000,0.93994283
0.99000000,0.94213094
1.00000000,0.94412607
1.01000000,0.94592782
1.02000000,0.94753581
1.03000000,0.94894971
1.04000000,0.95016924
1.05000000,0.95119414
1.06000000,0.95202420
1.07000000,0.95265927
1.08000000,0.95309919
1.09000000,0.95334389
1.10000000,0.95339331
1.11000000,0.95324745
1.12000000,0.95290633
1.13000000,0.95237002
1.14000000,0.95163864
1.15000000,0.95071234
1.16000000,0.94959129
1.17000000,0.94827574
1.18000000,0.94676595
1.19000000,0.94506223
1.20000000,0.94316493
1.21000000,0.94107444
1.22000000,0.93879119
1.23000000,0.93631565
1.24000000,0.93364831
1.25000000,0.93078974
1.26000000,0.92774051
1.27000000,0.92450124
1.28000000,0.92107261
1.29000000,0.91745531
1.30000000,0.91365009
1.31000000,0.90965773
1.32000000,0.90547903
1.33000000,0.90111487
1.34000000,0.89656612
1.35000000,0.89183373
1.36000000,0.88691867
1.37000000,0.88182193
1.38000000,0.87654457
1.39000000,0.87108766
1.40000000,0.86545233
1.41000000,0.85963973
1.42000000,0.85365104
1.43000000,0.84748749
1.44000000,0.84115036
1.45000000,0.83464092
1.46000000,0.82796053
1.47000000,0.82111054
1.48000000,0.81409237
1.49000000,0.80690744
1.50000000,0.79955723
1.51000000,0.79204324
1.52000000,0.78436702
1.53000000,0.77653014
1.54000000,0.76853419
1.55000000,0.76038083
1.56000000,0.75207171
1.57000000,0.74360855
1.58000000,0.73499307
1.59000000,0.72622704
1.60000000,0.71731225
1.61000000,0.70825054
1.62000000,0.69904375
1.63000000,0.68969378
1.64000000,0.68020253
1.65000000,0.67057196
1.66000000,0.66080403
1.67000000,0.65090075
1.68000000,0.64086414
1.69000000,0.63069626
1.70000000,0.62039920
1.71000000,0.60997505
1.72000000,0.59942597
1.73000000,0.58875410
1.74000000,0.57796164
1.75000000,0.56705079
1.76000000,0.55602379
1.77000000,0.54488290
1.78000000,0.53363040
1.79000000,0.52226859
1.80000000,0.51079981
1.81000000,0.49922640
1.82000000,0.48755073
1.83000000,0.47577519
1.84000000,0.46390220
1.85000000,0.45193419
1.86000000,0.43987361
1.87000000,0.42772293
1.88000000,0.41548463
1.89000000,0.40316123
1.90000000,0.39075525
1.91000000,0.37826923
1.92000000,0.36570573
1.93000000,0.35306732
1.94000000,0.34035659
1.95000000,0.32757614
1.96000000,0.31472860
1.97000000,0.30181659
1.98000000,0.28884276
1.99000000,0.27580976
2.00000000,0.26272027
2.01000000,0.24992548
