m,L,v0,E,A,D: 1.09777,2,0.936226,0.428324,-0.994491,1414.33,
0.00000000,-0.00000000
0.01000000,-0.03492945
0.02000000,-0.06981579
0.03000000,-0.10461598
0.04000000,-0.13928708
0.05000000,-0.17378629
0.06000000,-0.20807105
0.07000000,-0.24209905
0.08000000,-0.27582831
0.09000000,-0.30921718
0.10000000,-0.34222449
0.11000000,-0.37480949
0.12000000,-0.40693197
0.13000000,-0.43855230
0.14000000,-0.46963145
0.15000000,-0.50013108
0.16000000,-0.53001355
0.17000000,-0.55924198
0.18000000,-0.58778030
0.19000000,-0.61559330
0.20000000,-0.64264666
0.21000000,-0.66890699
0.22000000,-0.69434189
0.23000000,-0.71891997
0.24000000,-0.74261090
0.25000000,-0.76538545
0.26000000,-0.78721552
0.27000000,-0.80807415
0.28000000,-0.82793563
0.29000000,-0.84677543
0.30000000,-0.86457030
0.31000000,-0.88129830
0.32000000,-0.89693877
0.33000000,-0.91147242
0.34000000,-0.92488131
0.35000000,-0.93714890
0.36000000,-0.94826004
0.37000000,-0.95820103
0.38000000,-0.96695959
0.39000000,-0.97452493
0.40000000,-0.98088770
0.41000000,-0.98604006
0.42000000,-0.98997564
0.43000000,-0.99268959
0.44000000,-0.99417856
0.45000000,-0.99444071
0.46000000,-0.99347572
0.47000000,-0.99128478
0.48000000,-0.98787059
0.49000000,-0.98323737
0.50000000,-0.97739084
0.51000000,-0.97033820
0.52000000,-0.96208816
0.53000000,-0.95265090
0.54000000,-0.94203807
0.55000000,-0.93026277
0.56000000,-0.91733952
0.57000000,-0.90328427
0.58000000,-0.88811437
0.59000000,-0.87184853
0.60000000,-0.85450683
0.61000000,-0.83611067
0.62000000,-0.81668275
0.63000000,-0.79624703
0.64000000,-0.77482875
0.65000000,-0.75245433
0.66000000,-0.72915138
0.67000000,-0.70494866
0.68000000,-0.67987602
0.69000000,-0.65396442
0.70000000,-0.62724583
0.71000000,-0.59975321
0.72000000,-0.57152050
0.73000000,-0.54258253
0.74000000,-0.51297501
0.75000000,-0.48273449
0.76000000,-0.45189826
0.77000000,-0.42050440
0.78000000,-0.38859163
0.79000000,-0.35619933
0.80000000,-0.32336749
0.81000000,-0.29013661
0.82000000,-0.25654770
0.83000000,-0.22264222
0.84000000,-0.18846199
0.85000000,-0.15404920
0.86000000,-0.11944631
